x,y
-9.415348804484174e-11,2.5229018347069034e-11
0.0060330559971835725,-0.00197880476161284
0.011920763319885985,-0.004430501714212836
0.01788429709917968,-0.006708427271991084
0.023725951546534008,-0.00927938401299103
0.02963410270090234,-0.011700559052809131
0.03554128160800258,-0.014127698017172691
0.04146451155152967,-0.01651523858852441
0.04740843840594154,-0.018850682197217944
0.053377874288905926,-0.02111996757972173
0.05937508743946205,-0.023314681825342486
0.06540159112053168,-0.02542752713455688
0.0714569784646362,-0.027456083103510782
0.07754050977283597,-0.0293985866568585
0.08365054240769813,-0.03125608781734763
0.08978479219841999,-0.03303206505099012
0.09594239189772084,-0.034725273608365886
0.10212103374822731,-0.03634010128626778
0.10831825547644054,-0.03788215833725741
0.11453093638528294,-0.03936001591701284
0.12075768408946767,-0.040778653451460915
0.1269988823966889,-0.042133763393739795
0.13325318224968208,-0.04342514354632821
0.13952032147349117,-0.044652817069723606
0.14579962562195428,-0.04581670181226375
0.15209043723104437,-0.04691670508584769
0.1583921031283556,-0.04795272631025763
0.16470397151623345,-0.04892466205285787
0.17102539061829664,-0.04983241042911289
0.17735570797810818,-0.05067587431456226
0.1836942701440735,-0.0514549633872459
0.1900404225929392,-0.05216959520259264
0.196393509788561,-0.052819695537557186
0.20275287529850497,-0.05340519822076084
0.20911786190290724,-0.053926044632748533
0.21548781161387204,-0.054382183030550306
0.22186206540314182,-0.05477356782329306
0.22823996167404417,-0.05510015887922862
0.23462074235936822,-0.05536396921311835
0.24100384393346927,-0.05557101849181954
0.24738144137028567,-0.05573756007630851
0.25377276907330404,-0.05587721759544191
0.260157745435499,-0.05601117478688442
0.2665420410536598,-0.056173485126579034
0.27292425131398446,-0.05639886138315526
0.27930124758688596,-0.05673482512587327
0.2856672912072337,-0.05722999361928756
0.2920126208651309,-0.057935602720819976
0.29832255762086674,-0.05890130130962074
0.30457741017258755,-0.060170374418118094
0.31075413948596053,-0.061773428246645785
0.31682576685338215,-0.06373821367394637
0.32280593682651904,-0.06597238726116375
0.3287122947190296,-0.06839848248553247
0.33458208855130145,-0.07091430957317767
0.3404480228818363,-0.07343972176012695
0.3463146765323188,-0.07596336881230532
0.3522002348542317,-0.07844213299092
0.35812254002016297,-0.08083191360921065
0.36409582817007613,-0.08308908859045604
0.37013114041036155,-0.0851705491148314
0.3762139809433184,-0.08711874336636409
0.382336892284497,-0.08893129900891907
0.38849610097602166,-0.09061726206258301
0.3946873530215263,-0.09218180454866284
0.4009064723730449,-0.09363194064462398
0.4071495894276048,-0.09497532507144647
0.41341351316947994,-0.09621833771626188
0.41969532147863736,-0.09736782053069636
0.42599262902515994,-0.0984293236513885
0.4323035441586615,-0.09940682718865072
0.4386263281904201,-0.10030452328907152
0.4449593022395472,-0.10112746428029629
0.451301482763576,-0.10187615956201183
0.45765173413880894,-0.10255310122757202
0.46400915109818447,-0.10315908007428126
0.4703730805340337,-0.10369215536485227
0.47674269464089575,-0.10415217537319078
0.4831172171233893,-0.10453658510911024
0.48949538394058795,-0.1048469176554892
0.4958778203640274,-0.10508691220230314
0.5022618794800563,-0.10524865083023517
0.5086474805925476,-0.10532969361346493
0.5150335757174964,-0.10532632320461852
0.5214190159426509,-0.10523592305114622
0.5278026406974861,-0.10505870961425556
0.5341830764002344,-0.10479085573898558
0.540559194193012,-0.10443441623542944
0.5469296535346647,-0.10398825435862312
0.553292381097644,-0.10344286536116663
0.5596469809276463,-0.10280889173889984
0.5659919592762301,-0.10208502934904838
0.5723267403261878,-0.10127652907399456
0.5786505701844764,-0.10038631620022076
0.584960242733945,-0.09940135385599683
0.5912567699839384,-0.09833509578090947
0.5975370914856323,-0.09717787009230495
0.6038027733990442,-0.0959414388714128
0.610051403219656,-0.09462392486317321
0.6162856049618083,-0.09323884271756382
0.6225046278963791,-0.09178739925307242
0.6287098178649791,-0.09027652289121353
0.6348998308675847,-0.08870562829420738
0.6410753344120518,-0.08707843956598148
0.6472358736176078,-0.08539545629481211
0.6533808487690066,-0.0836565025383141
0.659509160039086,-0.0818597332862187
0.6656196841602687,-0.08000340067961098
0.6717095782822814,-0.07808058311247633
0.6777781832765455,-0.07609158966755399
0.6838108153526362,-0.0739968678132492
0.6898500572381382,-0.07192000319796164
0.6957954003322034,-0.0695952233039247
0.7018513305784368,-0.06758158067123486
0.7077903532203966,-0.06524655916574038
0.7137282693003628,-0.06289608738479947
0.7196442320465863,-0.06048923285699516
0.7255348758677944,-0.058022752093477445
0.7314002427003524,-0.055496577476750825
0.7372396639756651,-0.052910970814406724
0.7430525220202809,-0.05026620200291969
0.7488380479845428,-0.047562630861335775
0.7545962937042661,-0.04480024165205134
0.7603259117140986,-0.0419796918558462
0.7660266283775271,-0.03910113345582554
0.7716978493189205,-0.036164881443772424
0.7773389955179855,-0.03317125283683061
0.7829494940635744,-0.030120571428721203
0.788528776896568,-0.027013167906327195
0.7940762800815548,-0.023849378982788084
0.7995914429402661,-0.020629546092141505
0.8050737069297206,-0.017354014015176143
0.8105225138692077,-0.014023130014606946
0.8159372990189178,-0.010637246641927665
0.8213184590949881,-0.007196102154171626
0.8266627253178455,-0.0037017903933401985
0.8319721493826194,-0.00015296751235449732
0.8372454255698313,0.003449370631578625
0.8424820684467542,0.007104762036134277
0.8476815283360446,0.010812852021280926
0.8528413911780527,0.014575816574352123
0.8579478051258477,0.018410756493565005
0.8629891173436947,0.022328727412584504
0.8679554066821953,0.02634536188002428
0.872828964883068,0.030471512240118695
0.8775945036911736,0.03472167337367128
0.8822338546123546,0.039108858814913
0.886737007620479,0.043635587092466684
0.8910875261486196,0.04830887503785032
0.8952564705235048,0.053144124933973344
0.8992010584005383,0.058162773287258406
0.9028914952703323,0.06336773678708328
0.9062193243364989,0.06881591950240339
0.9090917004136209,0.07450891989412224
0.9114786162923504,0.08042218660150766
0.9135045021309672,0.08647342677611636
0.9158455945776819,0.09239285209559846
0.9175337647591466,0.09853373984495545
0.9196694171064509,0.10451822096529287
0.9213618418938473,0.11066651481548617
0.9237739868987991,0.11654763954382562
0.9258814402444382,0.12257196361247513
0.9279945663301764,0.12859873759225815
0.9301120179154636,0.13462392375334087
0.9322324525238012,0.1406440530185861
0.9343596586411494,0.1466699693885208
0.9364895357163034,0.15269071635852854
0.9386233273683124,0.1587100984927277
0.9407609473844969,0.16472812557816416
0.9429023255737881,0.17074481712956718
0.9450474063946128,0.1767601892716339
0.94719614934087,0.18277425770700934
0.9493485209036718,0.18878702461133742
0.9515394396495177,0.19478578835328614
0.9538029919972917,0.20075735694411193
0.9561794929750149,0.20668454847888795
0.9587183043544548,0.21254342703970958
0.9614813754466667,0.21829876353511035
0.964542432092801,0.22389913804659495
0.9679789677294913,0.2292733109951797
0.9719069795643431,0.23429075518831213
0.9761396891298744,0.23906149744089497
0.9804992281742707,0.2437403168197261
0.9848403577773894,0.24842061024619883
0.9891657248320032,0.25311869932955694
0.9934645359690664,0.25784144807829995
0.9977073254335275,0.2626144612549484
1.0018696152690088,0.26745760229344234
1.0059275427504195,0.2723882077074899
1.0098592599574807,0.27741969648633186
1.0136938434720522,0.28252611648814197
1.0174442670658503,0.2876947495225656
1.021103304671764,0.2929295130860684
1.0246824171914457,0.2982178293118524
1.0281750201015027,0.3035641159519675
1.031589498173039,0.3089607557487785
1.0349195895610204,0.314409829786655
1.0381705568231105,0.31990653377603145
1.0413262818767661,0.32545831806097275
1.0443906220619223,0.33106111029384533
1.0473574826899104,0.3367160712559722
1.0502299662718744,0.3424195818288022
1.053005902922023,0.348170638574824
1.055686926455752,0.35396765663003027
1.058272393283714,0.3598061407162349
1.0607592131226635,0.3656880155695478
1.0631452599153541,0.3716115028594714
1.0654291152067812,0.37757513353325833
1.067610943045218,0.38357684133234077
1.0696952219223426,0.38961311078468575
1.0716745043543074,0.3956853705027078
1.0735371960698294,0.4017930985506324
1.0752828710778906,0.4079357321510244
1.0769103177532269,0.4141107672926352
1.078421051931161,0.42031541686250956
1.0798189187559064,0.4265465069249367
1.0811095885422908,0.43280073174327244
1.0822993153223648,0.43907499141745526
1.083396716271567,0.44536611704038664
1.084408151851867,0.4516716736772654
1.085343285552755,0.45798905099479703
1.0862103077221508,0.4643161747878141
1.0870156449475512,0.4706514705254028
1.0877663522652963,0.47699349303083477
1.088467426244892,0.483341157140136
1.0891222491240582,0.4896939527159261
1.0897331107490646,0.4960509828833445
1.090302805138686,0.5024118564572814
1.090833207915202,0.5087760741196982
1.091322944061667,0.5151437123276631
1.0917742113075481,0.5215140888911455
1.0921855081823568,0.527887174665893
1.0925565313961862,0.5342627326609554
1.0928860444413837,0.5406405679779679
1.0931752805444614,0.5470203607414865
1.0934212600060869,0.5534019591803407
1.093624993365353,0.5597850494450436
1.0937879015541763,0.5661693055752939
1.0938985757313022,0.5725546286014549
1.0939359231282675,0.5789406819373877
1.093920072430916,0.5853269447254855
1.093749735002524,0.5917098704263536
1.0936128543539292,0.5980938442175244
1.0932850025093805,0.6044690936594845
1.0930354711676444,0.610848841496268
1.0926536008636258,0.6172226779472827
1.092242465111067,0.6235956814871794
1.0917864412993707,0.6299654506440676
1.091283061243507,0.6363322337383253
1.0907023294656812,0.6426919554281698
1.0900118399271699,0.6490404948114135
1.089180601013248,0.6553718718924151
1.0881667883382913,0.6616760533545163
1.0869230848221378,0.6679379733912351
1.0854854803587135,0.6741591516411491
1.084009202364822,0.6803725372985261
1.0822677744723828,0.6865141204284728
1.0806929462256434,0.6927018709147794
1.0786056169793246,0.6987229786623496
1.076806354986696,0.7048464622220743
1.0745855035938887,0.7108242765521826
1.0724485494170066,0.7168421550449413
1.0700553458687025,0.722759764542151
1.0675866854228513,0.7286495568471446
1.0649440443273965,0.7344618578886858
1.0621792052133139,0.7402192097375461
1.0592750252462726,0.7459055811792357
1.0562484328762412,0.7515247909932241
1.053101871423369,0.7570857506912948
1.0498537436071274,0.7625837744651625
1.0465496708572923,0.7680488435932644
1.0432252203967436,0.773501699567028
1.039875728951088,0.7789392170615657
1.0365096266606846,0.7843664892336013
1.0331193067011781,0.789778649178446
1.029703922972489,0.7951750246230193
1.0262557311157325,0.8005504678909185
1.0227704011263996,0.8059018880706883
1.0192427810330267,0.8112255009112677
1.0156673479430611,0.8165170890295568
1.012043814224914,0.8217758544988631
1.0083678033702836,0.8269980393728854
1.0046368579938183,0.8321810882535301
1.0008524827103558,0.8373251071066905
0.9970110938125362,0.8424271352946222
0.9931138733852449,0.8474863091680823
0.9891587711089495,0.8525003672957694
0.9851463395365749,0.8574686419278122
0.9810754664208622,0.8623895737389738
0.976946951549404,0.8672615918815326
0.9727599276144271,0.8720836476887178
0.9684935799984875,0.876835433615522
0.9641477269445939,0.8815146094393904
0.9597146521492459,0.8861111030254348
0.9551909818848706,0.8906183872136999
0.9505720941743022,0.8950279257466711
0.9458554728115768,0.8993326703563226
0.9410439156934888,0.9035310513986369
0.9361521648529507,0.9076360034199551
0.9311931008612673,0.9116595907281917
0.9261788148344323,0.9156143054075063
0.9211150597869023,0.9195053234047538
0.9160084843258572,0.9233408600177051
0.9108623835485347,0.9271225360636551
0.905679962270858,0.9308544111375537
0.9004620359107891,0.9345364942955106
0.895204659480497,0.9381619633536501
0.8899105792181778,0.9417336533820421
0.8845608219554634,0.9452209644725713
0.8791434299094762,0.9486013770964942
0.8736461166976299,0.9518513255817131
0.8680592325421326,0.9549428287108316
0.8623729240056541,0.9578466429904441
0.8565965044791705,0.9605671578047402
0.8507555319611892,0.9631477594377206
0.8448717288580967,0.965630226276614
0.8389620145400389,0.9680509475833958
0.8330399953815666,0.9704416738417544
0.8271157770495712,0.9728270006047384
0.8211976656081286,0.9752273718087187
0.8152914350540056,0.9776569258696098
0.8094007339713009,0.9801236472058747
0.8035290574452993,0.9826353047679762
0.7976783737769949,0.9851954574130739
0.7918515620308901,0.9878094339669422
0.7860509154578492,0.9904809298044751
0.7802775017370012,0.9932107694636984
0.7745286311227989,0.9959919961453941
0.7688012349830788,0.998817238472813
0.7630906892945905,1.0016763961184973
0.7573934618596795,1.0045622981950693
0.7517044623844295,1.0074641940787163
0.7460194493229635,1.0103739443861002
0.7403350036901539,1.0132848125328946
0.7346473714725952,1.016189445801566
0.7289548665314851,1.0190845134843465
0.7232550551777045,1.0219651583843277
0.7175465332268648,1.0248284942781238
0.7118283782293039,1.027672536356613
0.7061000656164697,1.030496051669672
0.7003613570365247,1.0332984385334971
0.694612455067917,1.036079776834189
0.6888527252986961,1.0388386392051503
0.6830824286583056,1.0415753356012498
0.6773019040717024,1.044290364731221
0.6715114922985935,1.0469842454740816
0.6657099186798227,1.049653988969155
0.659896816347113,1.052298530055185
0.6540705543280703,1.0549139249223867
0.6482310952042951,1.0574996818218192
0.6423767299294941,1.0600516287055826
0.6365068702752401,1.0625675921255928
0.6306210838223107,1.0650460759555216
0.6247184600662213,1.067484169921871
0.6187985313751282,1.069879925106149
0.6128611656537569,1.0722321243054806
0.6069064098806174,1.0745399369871487
0.600933514510712,1.0768003498501255
0.5949425146038497,1.0790122826476611
0.5889334296533117,1.0811750425248277
0.5829064064089808,1.0832866442628475
0.5768614178035566,1.0853464602012302
0.5707986832943669,1.0873534498680326
0.5647176862363094,1.0893043701294765
0.558619506272736,1.0912009279892378
0.5525035929470306,1.0930394444734648
0.5463711771879589,1.0948221826627138
0.5402212664922701,1.096543503379294
0.534055170949115,1.0982059559283623
0.5278726213841296,1.0998060177298554
0.521671740089035,1.1013447053464287
0.515460491922012,1.1028183357463255
0.509231511688104,1.1042267990365922
0.5029880646518019,1.1055697463712655
0.4967304892266027,1.1068452081157176
0.4904593437711598,1.1080521537971537
0.4841754172257797,1.1091906509812746
0.4778791039687863,1.1102580424342028
0.4715707877362672,1.1112538224964754
0.46525163728262015,1.112176595460836
0.45892183104844275,1.1130233850048754
0.4525823585876218,1.113794559648773
0.44623397045685076,1.114488474751554
0.4398776351405357,1.115105399273545
0.4335141484472459,1.1156434657312717
0.4271444002959654,1.116101404324027
0.4207693226217228,1.1164778200632568
0.4143902553725227,1.1167791754734426
0.4080079806345018,1.1170011338161647
0.4016233522047732,1.1171372944278808
0.3952375514218509,1.1171663640159186
0.38885280741244643,1.1170867946237286
0.3824690789562654,1.116892502992958
0.37609087638771943,1.1165818969698917
0.36971945944346174,1.1161539336181479
0.3633570174809532,1.115609684941536
0.3570056608453289,1.1149414335968029
0.35066799788050995,1.1141592650346321
0.3443438685878164,1.113272458828714
0.33803362794914077,1.1122910982598486
0.33173710545648644,1.111224868904549
0.3254540547085372,1.110081677499626
0.31918404267403483,1.1088688203531414
0.3129296886950354,1.1075778828202347
0.30669366818265087,1.1062013261828283
0.30047843342009056,1.1047339237100933
0.29428675365299756,1.1031702668510603
0.28812088885250814,1.1015078030817107
0.28198313853139856,1.0997444352155488
0.27587511706109474,1.0978806957591736
0.2697973290456851,1.095920531628033
0.2637497566137644,1.093868973407261
0.2577309784764657,1.0917344207297734
0.25173843395464823,1.089526036379505
0.2457697886125819,1.0872539845974245
0.23982168649903107,1.0849298968788457
0.23388942539613208,1.082564890452922
0.22796986462921864,1.080168158855792
0.22205916617935276,1.0777495895046376
0.21615407207809503,1.0753173365756032
0.210252668782317,1.0728761304607275
0.20435314983759703,1.0704303679785028
0.19845469133015387,1.0679820476533173
0.19255714589134873,1.0655315285351663
0.1866609765037991,1.0630777010712151
0.1807674198513697,1.0606176082810481
0.17487832792775884,1.0581468550959514
0.1689967513193888,1.0556582876194904
0.16312565567859236,1.0531451242790575
0.15726974783517506,1.0505968417600369
0.1514326003071766,1.0480059391032808
0.14561419104343562,1.0453732213712295
0.1398103372108625,1.0427085116220358
0.13401663740457145,1.0400218198964835
0.12822634083748968,1.0373274304905626
0.12243499606605422,1.0346355375485023
0.11663620089484238,1.0319597435850598
0.11082689432555089,1.0293068689034297
0.10500649573882553,1.0266784223461205
0.09917856145615098,1.0240666924907529
0.09334540904069119,1.02146662354913
0.0875110097837111,1.0188693425067932
0.08167856493160841,1.0162676784093998
0.0758506204930732,1.0136559575115383
0.0700381448567953,1.0110101066352941
0.0642456636268624,1.008320834293579
0.058478195034423586,1.0055784209817986
0.0527381290037329,1.0027791404370041
0.047030189486245835,0.9999150168406498
0.04135662767077003,0.9969834189743721
0.03572005583105859,0.9939813670978366
0.030122914314352406,0.9909064996697635
0.02456908859227338,0.987754520355209
0.01906184922709703,0.9845263073747925
0.013597612940585476,0.9812154317577988
0.008197111156173956,0.9778074363928173
0.002857573237052639,0.9743045990925814
-0.002413296520933951,0.9706993960213126
-0.007612681103549483,0.9669918536655329
-0.012735424465586415,0.9631791864058914
-0.01777822048827566,0.9592614116656889
-0.022738420162174297,0.9552395823611356
-0.027611882268113754,0.9511131179127172
-0.03239801460834996,0.9468856377980707
-0.0370965066457455,0.9425609256352425
-0.04171137536801046,0.9381469795278042
-0.046242470645284674,0.9336470578950268
-0.05069175051509523,0.9290661758797948
-0.05506047872709002,0.9244083836833884
-0.05935090254479172,0.9196783550911598
-0.0635646577373109,0.9148806223985282
-0.06770583029198199,0.910018163968945
-0.07177632956419301,0.9050975125759533
-0.07577946438028305,0.9001218175646132
-0.07972299845411233,0.895098700811792
-0.08361518804496051,0.8900351438344303
-0.08746244002084617,0.8849380287183699
-0.09125573836348094,0.8798004346461632
-0.094987640997082,0.8746181098454415
-0.09865506504927597,0.8693899724496084
-0.10225523811113951,0.864115314867019
-0.10579049175162429,0.8587969019343766
-0.10926386219365251,0.8534378413196629
-0.1126777358975934,0.8480406649508455
-0.11603349377488505,0.8426071529500786
-0.11933275830265481,0.837139142499126
-0.1225780461223817,0.8316389101940482
-0.1257709244968263,0.8261080845845514
-0.1289123599034795,0.8205478981388977
-0.1320054711836669,0.814960461613678
-0.13505046522322858,0.8093469171368611
-0.13805059286776994,0.8037091755090192
-0.14100542341406458,0.7980475561491402
-0.14391986958113148,0.7923650199715763
-0.1467958312041611,0.7866629043621652
-0.14963959739488666,0.7809446561990104
-0.1524532647425203,0.7752114488458398
-0.1552384478388581,0.7694644354964981
-0.15798966419684127,0.7637010801006807
-0.16070380283693775,0.7579201789796397
-0.16336976071092543,0.7521169444735382
-0.16598254300110502,0.7462895965217966
-0.16853099654525958,0.7404338884517946
-0.17100387786950746,0.7345459357719246
-0.17339223399510426,0.7286232526518575
-0.17570407204206534,0.7226702212974214
-0.17793164274284456,0.7166852132434837
-0.18008951109012522,0.7106747048075192
-0.1821653248003451,0.7046350482454791
-0.18418747718643383,0.6985774353524337
-0.18614646265874593,0.6924990734129557
-0.18806562544700042,0.6864079181541078
-0.18992743467709644,0.6802990540275706
-0.19176159534253448,0.6741817310472731
-0.19353632234348414,0.6680470166707996
-0.19529390868108457,0.6619072387998111
-0.19699397685130943,0.6557514616784095
-0.19867828945013932,0.6495910959045903
-0.200310019218313,0.643416780808019
-0.20192235630179983,0.6372372771507413
-0.20348952291213135,0.6310462251589912
-0.20502967583502144,0.6248483458613217
-0.20652932767404011,0.6186405779593838
-0.2079956406865363,0.612424829657188
-0.20942216995038077,0.606199849752942
-0.21080910629367203,0.5999659304475228
-0.21215458190295192,0.5937229605832436
-0.21345480856400337,0.5874703234834113
-0.2147090743937166,0.5812083941375489
-0.215908019607952,0.5749356578610623
-0.2170500727478556,0.5686523175256354
-0.2181284905902895,0.5623577711105979
-0.21914084135742234,0.5560522714528306
-0.22008165781676342,0.5497357287655149
-0.22094842023093003,0.5434086118949611
-0.22173733041214005,0.5370713415640208
-0.22244557295918221,0.5307245895535053
-0.2230703007517614,0.5243685193736946
-0.2236088582120146,0.5180055204926485
-0.22405891518518545,0.5116352822036657
-0.22442186696499122,0.5052594813794179
-0.22470036813635041,0.4988794598627314
-0.22488716592556343,0.4924961534281245
-0.22497981850526744,0.48611081348078705
-0.224973655483083,0.4797248872226546
-0.2248657401736193,0.47333924088083146
-0.22465349485588712,0.46695722547517515
-0.22433537165334705,0.4605792568854736
-0.2239119967727203,0.45420738133854
-0.22338507988655126,0.44784320500036195
-0.22274455524315498,0.44148943920952827
-0.22200266042676026,0.4351466148689378
-0.2211676093073812,0.4288153260875878
-0.22024743178239659,0.42249580008688054
-0.21924921307676948,0.41618809308579496
-0.2181808216389897,0.4098918543688281
-0.21704893735834985,0.4036066927467548
-0.21586020769574624,0.3973320147061531
-0.21461844374771338,0.39106768318020824
-0.2133282192639943,0.38481289048760325
-0.21199246786531437,0.37856783811950095
-0.210613225137918,0.3723322238189054
-0.20919405686945075,0.3661055646649059
-0.20773479463911496,0.3598882271448288
-0.20623585324016194,0.3536801942679298
-0.20469871366881415,0.34748160573857945
-0.20312231840503944,0.34129287809727465
-0.20150763853849746,0.3351140241821517
-0.199854113874823,0.3289454531794938
-0.19816282708238983,0.32278712526911923
-0.1964323437224355,0.31663970084926374
-0.19466321058716796,0.3105032859207802
-0.19285553424849244,0.3043781142015721
-0.1910103144033056,0.2982641448897011
-0.18912544937106607,0.29216228829402513
-0.18720173675524565,0.2860725652761825
-0.18523907454321084,0.2799952848291586
-0.18323692625303706,0.27393090260756153
-0.1811943222734521,0.2678800422109163
-0.17911055819615967,0.2618431400989563
-0.17698547846511536,0.25582078057126506
-0.17481602393728643,0.24981424454587153
-0.17260033109626488,0.24382467994707543
-0.17033509078940234,0.2378534936877017
-0.16801765060608112,0.2319025242660026
-0.16563331157150848,0.22597810374190916
-0.16316933287380375,0.22008644034534502
-0.1603584699636197,0.21435788215493942
-0.15808025025330483,0.20840688949915506
-0.15529224452481935,0.2026772689834831
-0.15284676641648087,0.19678416956589923
-0.15000762884672458,0.19107266090846922
-0.14705074059986475,0.1854126312384883
-0.14395723036982794,0.17982639012124887
-0.14074744824567437,0.17430586299042788
-0.13743583640515553,0.168845657166078
-0.13403483489893167,0.1634405809479961
-0.13053897011834228,0.15809647695020385
-0.12694868988055627,0.15281536615847433
-0.12326473415654743,0.14759924311172604
-0.11948880921313883,0.14245107183422528
-0.1156189831928294,0.1373686597849348
-0.11165984308309225,0.13235830708923105
-0.10761118631695854,0.12741984638891937
-0.10347433510599362,0.1225549925604456
-0.09925060457338412,0.11776536188406415
-0.094941340169546,0.11305253266433554
-0.09054791897581782,0.10841805321132011
-0.08607174891914786,0.10386344364442882
-0.08151426806858866,0.09939019604549926
-0.07687694400113254,0.09499977410530325
-0.0721612730631422,0.0906936127391817
-0.06736877944261667,0.08647311790346249
-0.06250101407606995,0.08233966671313905
-0.0575595535219779,0.07829460789304005
-0.052631426701257096,0.07423266412928131
-0.04758428055889311,0.07032184509668093
-0.042429059717034256,0.06655437509370546
